%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 157 22 0 -999.00 -30.21 9.23 -999.00 -999.00 10.55000 86.55 12.74 98.72 0.00 0.00 2020.00 325.17 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 157 23 0 -999.00 -28.23 9.37 -999.00 -999.00 11.22000 86.18 12.74 98.68 0.00 0.00 2020.00 329.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 0 0 -999.00 -33.50 13.39 -999.00 -999.00 11.24000 84.15 12.57 98.61 0.00 0.00 2020.00 300.82 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 1 0 -999.00 -36.65 22.30 -999.00 -999.00 11.35000 80.71 12.53 98.56 0.00 0.00 2020.00 299.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 2 0 -999.00 -35.83 32.19 -999.00 -999.00 12.44000 77.43 12.68 98.45 0.00 8.93 2020.00 312.77 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 3 0 -999.00 -33.46 41.06 -999.00 -999.00 13.51000 75.73 12.90 98.41 0.07 31.91 2020.00 321.34 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 4 0 -999.00 -29.89 51.28 -999.00 -999.00 14.59000 76.98 12.75 98.35 0.48 70.13 2020.00 321.45 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 5 0 -999.00 -27.19 66.06 -999.00 -999.00 14.92000 82.16 12.24 98.32 0.91 84.65 2020.00 341.11 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 6 0 -999.00 -30.76 75.22 -999.00 -999.00 14.09000 87.89 11.73 98.31 2.13 66.51 2020.00 352.65 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2020 158 7 0 -999.00 -26.93 47.42 -999.00 -999.00 12.05000 91.75 11.54 98.34 1.73 65.79 2020.00 367.77 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
